source,destination,gooseid,time,stNum,sqNum,gooseboolean,goosebitstring,label
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58366,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58367,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58368,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58369,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58370,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58371,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58372,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58373,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58374,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58375,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58376,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58377,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58378,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58379,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58380,0,0,0
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",160,500,0,0,1
b4:b1:5a:0a:b4:ef,01:0c:cd:01:00:09,SIP/VI3p1_27Undervoltage1/LLN0/Control_DataSet,"Dec  6, 2022 13:51:12.049558103 UTC",1814,58381,0,0,0
